Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2014,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2715,48.20
2013,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2756,50.80
2012,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2467,46.90
2011,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2402,47.60
2010,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2264,46.30
2009,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2317,48.20
2008,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2266,48.50
2007,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2036,44.90
2006,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1935,44.00
2005,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1977,46.70
2004,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1792,43.50
2003,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1913,47.40
2002,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1889,48.10
2001,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1731,44.80
2000,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1730,45.80
1999,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1752,47.00
2016,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,426,38.30
2015,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,502,45.30
2014,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,441,40.80
2013,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,416,39.30
2012,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,481,45.70
2011,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,486,47.40
2010,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,451,46.00
2009,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,440,44.90
2008,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,491,50.70
2007,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,457,48.00
2006,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,376,40.10
2005,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,440,48.10
2004,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,391,42.90
2003,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,379,42.90
2002,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,383,43.20
2001,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,362,41.70
2000,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,383,43.60
1999,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,335,38.60
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,4318,54.70
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,4239,54.90
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3969,52.50
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3904,53.20
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3695,51.80
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3658,52.70
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3551,52.70
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3503,52.90
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3545,54.70
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3167,50.00
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2980,48.10
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3185,52.90
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2987,50.70
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3067,52.80
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3011,52.70
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2941,52.20
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2887,52.10
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2748,49.90
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,10107,39.50
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,10231,41.30
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,9668,40.50
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,9800,42.40
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,9524,42.70
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,9097,42.30
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,8921,43.00
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,8649,42.60
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,8874,45.10
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,8107,42.20
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7639,40.80
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7988,44.10
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7402,41.90
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7567,43.80
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7720,45.70
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7739,46.70
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7286,44.70
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7518,46.80
2016,Chronic lower respiratory diseases (J40-J47),CLRD,United States,154596,40.60
2015,Chronic lower respiratory diseases (J40-J47),CLRD,United States,155041,41.60
2014,Chronic lower respiratory diseases (J40-J47),CLRD,United States,147101,40.50
2013,Chronic lower respiratory diseases (J40-J47),CLRD,United States,149205,42.10
2012,Chronic lower respiratory diseases (J40-J47),CLRD,United States,143489,41.50
2011,Chronic lower respiratory diseases (J40-J47),CLRD,United States,142943,42.50
2010,Chronic lower respiratory diseases (J40-J47),CLRD,United States,138080,42.20
2009,Chronic lower respiratory diseases (J40-J47),CLRD,United States,137353,42.70
2008,Chronic lower respiratory diseases (J40-J47),CLRD,United States,141090,44.70
2007,Chronic lower respiratory diseases (J40-J47),CLRD,United States,127924,41.40
2006,Chronic lower respiratory diseases (J40-J47),CLRD,United States,124583,41.00
2005,Chronic lower respiratory diseases (J40-J47),CLRD,United States,130933,43.90
2004,Chronic lower respiratory diseases (J40-J47),CLRD,United States,121987,41.60
2003,Chronic lower respiratory diseases (J40-J47),CLRD,United States,126382,43.70
2002,Chronic lower respiratory diseases (J40-J47),CLRD,United States,124816,43.90
2001,Chronic lower respiratory diseases (J40-J47),CLRD,United States,123013,43.90
2000,Chronic lower respiratory diseases (J40-J47),CLRD,United States,122009,44.20
1999,Chronic lower respiratory diseases (J40-J47),CLRD,United States,124181,45.40
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,875,35.80
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,811,33.90
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,757,32.60
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,718,32.00
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,663,30.60
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,647,30.20
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,671,33.20
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,581,29.50
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,638,33.30
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,617,33.20
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,591,32.90
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,592,34.40
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,595,35.60
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,569,35.00
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,603,38.10
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,525,33.90
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,524,34.60
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,559,37.60
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,355,41.30
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,357,42.30
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,333,41.20
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,353,44.10
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,364,46.30
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,349,45.50
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,335,45.30
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,364,49.30
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,341,47.60
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,316,45.00
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,320,46.50
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,381,57.10
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,296,45.00
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,301,46.20
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,276,43.10
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,305,48.50
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,312,50.50
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,300,49.20
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3233,34.60
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3370,37.10
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3108,35.30
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3181,37.30
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3070,36.90
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3112,38.60
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2969,38.10
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3013,39.60
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3023,40.60
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2770,38.30
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2697,38.00
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2897,41.80
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2730,40.40
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2983,45.00
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2752,42.20
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2744,43.10
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2820,45.10
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2699,43.80
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,3036,37.30
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,3154,39.70
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2916,37.90
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2933,39.40
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2955,41.00
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,3080,44.00
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2737,40.40
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2933,44.30
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2930,45.60
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2684,42.80
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2662,43.50
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2699,45.40
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2549,43.80
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2652,46.60
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2721,48.60
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2634,48.10
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2644,49.30
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2713,51.20
2016,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1599,62.10
2015,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1628,64.60
2014,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1578,63.00
2013,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1590,64.60
2012,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1524,62.40
2011,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1571,66.10
2010,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1482,62.70
2009,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1490,63.90
2008,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1590,68.90
2007,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1331,58.30
2006,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1267,56.30
2005,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1350,60.50
2004,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1225,55.60
2003,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1296,59.20
2002,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1228,56.60
2001,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1273,59.20
2000,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1345,62.90
1999,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1236,57.90
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2786,38.30
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2846,39.30
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2759,39.30
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2789,40.30
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2524,37.10
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2615,39.50
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2474,38.00
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2461,38.50
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2538,39.90
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2399,38.60
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2354,38.50
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2449,40.70
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2312,38.90
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2299,39.10
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2335,40.20
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2375,41.60
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2316,41.10
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2270,40.50
2016,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,327,48.90
2015,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,368,57.10
2014,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,343,55.00
2013,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,387,63.10
2012,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,334,55.80
2011,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,327,57.00
2010,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,332,59.50
2009,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,310,57.20
2008,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,311,58.50
2007,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,295,56.70
2006,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,345,67.40
2005,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,291,57.60
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,308,62.80
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,278,57.60
2002,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,324,68.70
2001,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,270,57.90
2000,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,283,62.40
1999,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,338,75.60
2016,Diabetes mellitus (E10-E14),Diabetes,Alabama,1183,20.10
2015,Diabetes mellitus (E10-E14),Diabetes,Alabama,1255,21.70
2014,Diabetes mellitus (E10-E14),Diabetes,Alabama,1281,22.80
2013,Diabetes mellitus (E10-E14),Diabetes,Alabama,1349,24.30
2012,Diabetes mellitus (E10-E14),Diabetes,Alabama,1300,23.90
2011,Diabetes mellitus (E10-E14),Diabetes,Alabama,1278,23.90
2010,Diabetes mellitus (E10-E14),Diabetes,Alabama,1302,25.00
2009,Diabetes mellitus (E10-E14),Diabetes,Alabama,1259,24.40
2008,Diabetes mellitus (E10-E14),Diabetes,Alabama,1386,27.20
2007,Diabetes mellitus (E10-E14),Diabetes,Alabama,1313,26.40
2006,Diabetes mellitus (E10-E14),Diabetes,Alabama,1453,29.80
2005,Diabetes mellitus (E10-E14),Diabetes,Alabama,1429,29.90
2004,Diabetes mellitus (E10-E14),Diabetes,Alabama,1449,30.80
2003,Diabetes mellitus (E10-E14),Diabetes,Alabama,1414,30.40
2002,Diabetes mellitus (E10-E14),Diabetes,Alabama,1486,32.30
2001,Diabetes mellitus (E10-E14),Diabetes,Alabama,1344,29.60
2000,Diabetes mellitus (E10-E14),Diabetes,Alabama,1321,29.30
1999,Diabetes mellitus (E10-E14),Diabetes,Alabama,1341,30.00
2016,Diabetes mellitus (E10-E14),Diabetes,Alaska,124,19.30
2015,Diabetes mellitus (E10-E14),Diabetes,Alaska,142,23.90
2014,Diabetes mellitus (E10-E14),Diabetes,Alaska,113,19.40
2013,Diabetes mellitus (E10-E14),Diabetes,Alaska,112,20.10
2012,Diabetes mellitus (E10-E14),Diabetes,Alaska,107,18.80
2011,Diabetes mellitus (E10-E14),Diabetes,Alaska,107,20.60
2010,Diabetes mellitus (E10-E14),Diabetes,Alaska,86,19.60
2009,Diabetes mellitus (E10-E14),Diabetes,Alaska,84,18.10
2008,Diabetes mellitus (E10-E14),Diabetes,Alaska,93,22.30
2007,Diabetes mellitus (E10-E14),Diabetes,Alaska,105,24.10
2006,Diabetes mellitus (E10-E14),Diabetes,Alaska,109,25.90
2005,Diabetes mellitus (E10-E14),Diabetes,Alaska,93,22.40
2004,Diabetes mellitus (E10-E14),Diabetes,Alaska,93,22.60
2003,Diabetes mellitus (E10-E14),Diabetes,Alaska,102,27.70
2002,Diabetes mellitus (E10-E14),Diabetes,Alaska,86,22.00
2001,Diabetes mellitus (E10-E14),Diabetes,Alaska,80,22.80
2000,Diabetes mellitus (E10-E14),Diabetes,Alaska,87,27.30
1999,Diabetes mellitus (E10-E14),Diabetes,Alaska,67,23.80
2016,Diabetes mellitus (E10-E14),Diabetes,Arizona,2025,23.90
2015,Diabetes mellitus (E10-E14),Diabetes,Arizona,2081,25.30
2014,Diabetes mellitus (E10-E14),Diabetes,Arizona,1936,24.30
2013,Diabetes mellitus (E10-E14),Diabetes,Arizona,1786,23.50
2012,Diabetes mellitus (E10-E14),Diabetes,Arizona,1736,23.40
2011,Diabetes mellitus (E10-E14),Diabetes,Arizona,1740,24.30
2010,Diabetes mellitus (E10-E14),Diabetes,Arizona,1389,20.30
